song_id,name,artist_name,album,duration_ms,track_number,artist_follower,album_popularity,artist_popularity,release_date,genres,days_diff,popularity
7inQDe2WZMQ7HLHBbdMFN4,Let's forget it,Kim Wan-sun,The Original,271387,13,5994,22,26,2017-04-17,"['classic korean pop', 'korean city pop']",2542.0,27
6ZpOLjmneyTh2apv5wzMqr,STAY WITH ME,JAURIM,LOVE FOREVER,198906,3,73509,29,40,2021-11-26,"['k-indie', 'k-rock']",858.0,29
6r0hfhaITECuZrEQTfrTLT,있지,JAURIM,자우림,218426,4,73509,31,40,2018-06-22,"['k-indie', 'k-rock']",2111.0,34
3DmDPYRQYdYE5gWf2DiKn2,"스물다섯, 스물하나",JAURIM,"Goodbye, grief.",284720,6,73509,49,40,2013-10-14,"['k-indie', 'k-rock']",3823.0,55
0spPlZg9yHPFMSTnFY8Tje,영원히 영원히,JAURIM,자우림,236186,5,73509,31,40,2018-06-22,"['k-indie', 'k-rock']",2111.0,26
4kMLshVJfNm7pOBX6Eh0Yb,LOST,Guckkasten,FRAME,296020,15,24787,20,22,2014-11-26,"['k-indie', 'k-rock']",3415.0,10
7BiEgR5r0yMmFoWC9kOTGf,DON QUIXOTE,SEVENTEEN,SEVENTEEN 4th Album 'Face the Sun',172360,3,11087804,75,79,2022-05-27,"['k-pop', 'k-pop boy group']",676.0,67
19t5GSN3XsLB7UOsZD8Fwv,CLAP,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",167797,4,11087804,68,79,2017-11-06,"['k-pop', 'k-pop boy group']",2339.0,66
6Upu6yjkdi0DVI8E3IBZEU,Don't Wanna Cry,SEVENTEEN,SEVENTEEN 4th Mini Album ‘Al1’,203426,1,11087804,65,79,2017-05-22,"['k-pop', 'k-pop boy group']",2507.0,68
3BH6NCLS1s6ASMONZsJ7KT,Hello from SEVENTEEN,SEVENTEEN,SEVENTEEN TOUR 'FOLLOW' live experience set audio liners,91500,1,11087804,41,79,2023-08-03,"['k-pop', 'k-pop boy group']",243.0,35
3tgWMPOY4stCdKYj5NjrAe,F*ck My Life,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',202280,1,11087804,76,79,2023-04-24,"['k-pop', 'k-pop boy group']",344.0,66
7cbZIBLhfD9taMBgEsIhIp,THANKS,SEVENTEEN,SEVENTEEN SPECIAL ALBUM 'DIRECTOR'S CUT’,213072,2,11087804,61,79,2018-02-05,"['k-pop', 'k-pop boy group']",2248.0,61
7v8v911KfBuFkqXvuDOtNm,Dust,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',165320,5,11087804,76,79,2023-04-24,"['k-pop', 'k-pop boy group']",344.0,63
2NvrIHgujKttUQyx2uUMY9,Pinwheel,SEVENTEEN,"SEVENTEEN 2ND ALBUM 'TEEN, AGE' (2)",219029,8,11087804,68,79,2017-11-06,"['k-pop', 'k-pop boy group']",2339.0,59
6FdIEgj8ErhkOHbtB6aqFF,HIGHLIGHT,SEVENTEEN,Seventeen 3rd Mini Album ’Going Seventeen’,225302,3,11087804,65,79,2016-12-05,"['k-pop', 'k-pop boy group']",2675.0,55
3acGHJqr9xU1cnCEfLX1Lx,I Don't Understand But I Luv U,SEVENTEEN,SEVENTEEN 10th Mini Album 'FML',209800,4,11087804,76,79,2023-04-24,"['k-pop', 'k-pop boy group']",344.0,69
6c5ccrEzRtGQdIM04xNtSI,Back it up,SEVENTEEN,An Ode,187746,8,11087804,66,79,2019-09-16,"['k-pop', 'k-pop boy group']",1660.0,55
7nxoUuqcsDfv3PsPGeciWy,Tell Me It's Not a Dream,10CM,"Queen of Tears (Original Television Soundtrack), Pt.2",235506,1,572710,58,58,2024-03-16,['korean pop'],17.0,62
69Bx1c9Hzv7IZGkLyFCeMw,Hold Me Back,HEIZE,"Queen of Tears (Original Television Soundtrack), Pt.3",232026,1,1148029,58,60,2024-03-17,"['k-pop', 'korean pop', 'korean r&b']",16.0,64
0CExKnGUdMZkttFmZAuwdr,Count On Me,NINGNING,"The Midnight Studio, Pt. 1 (Original Soundtrack)",197560,1,165482,45,47,2024-03-12,['k-pop'],21.0,51
0LDUgztmj4MrekZcgx5FrY,내겐 아무 소원 남아있지 않아요,"Car, the garden",내 남편과 결혼해줘 OST Part 3,256084,1,174618,43,50,2024-01-15,"['k-indie', 'korean pop']",78.0,49
1UCIegzDnHhiMmjNB2BLml,Actually I Love You,Junggigo,Doctor Slump (Original Television Soundtrack) Pt.4,225720,1,104623,42,50,2024-02-24,['korean r&b'],38.0,48
1Q3tnb61e6kz7J9QAEcBI7,Sky View ('No Way Home' Original Soundtrack),SUNNY,Sky View ('No Way Home' Original Soundtrack),182986,1,34183,33,35,2024-02-26,['k-pop'],36.0,39
1BvWybrWuF4oMpGZC5SQ2L,Peach Tree,Roy Kim,"Captivating the King, Pt. 4 (Original Soundtrack)",224413,1,265864,40,51,2024-02-18,['korean pop'],44.0,46
0FT9NEMK3ndpjPNFwfOSjh,The Way to love myself,CHEN,Doctor Slump (Original Television Soundtrack) Pt.3,209877,1,1549316,50,57,2024-02-10,['k-pop'],52.0,56
5etL1HnenGPok82iWKWWn1,Candle On The Water,jeebanoff,남과여 OST Part 5,242866,1,153700,32,41,2024-02-16,['korean r&b'],46.0,38
3iclBTy2seRGoHq71GCJ6e,To. Me,Bernard Park,FlexxCop OST Part.3 (Soundtrack),246720,1,11484,33,28,2024-02-16,['k-pop ballad'],46.0,39
4uBkLFdqwsKI7Mn3QE0k0Z,Lemon,YOO YEONJUNG,브랜딩 인 성수동 OST Part.2,231546,1,2455,31,22,2024-02-15,['k-pop'],47.0,37
66VUcyKcFpi3Ks0HW9jjgt,Wego Wego,Xdinary Heroes,Wego Wego (Killer Peter X Xdinary Heroes) [Original Webtoon Soundtrack],188146,1,995202,47,58,2024-03-08,['k-pop boy group'],25.0,53
0XGWWHxYoXtlv13HAAG0uW,The rose of Versailles (Original Soundtrack from the Webtoon The Siren : Becoming the Villain′s Family),FTISLAND,The rose of Versailles (Original Soundtrack from the Webtoon The Siren : Becoming the Villain's Family),239826,1,466701,33,48,2024-03-14,"['k-pop', 'k-pop boy group', 'k-rock']",19.0,38
3jFz8MinepMJRlKkW1QMnj,MAY LILY,LEESEO,I'm the Queen in This Life (Original Soundtrack) Part.1,181333,1,7446,43,35,2024-02-22,['k-pop'],40.0,49
10mZOfUMXYsXVTGuxp69O3,Starlight,JINI,Starlight (No Office Romance! X JINI) (Original Webtoon Soundtrack),165293,1,113791,26,39,2024-01-25,['k-pop'],68.0,32
5FNR1Ly5BCFQddWcth5RzP,You let me live as myself,Lydia,사랑도 없이 결혼 OST Part.9 (Soundtrack),195351,1,348,19,17,2024-02-10,['k-pop ballad'],52.0,25
0Zkk3Q2dAGrpaUt7v5d5h4,Let's meet again,Han Dong Geun,Let's meet again (Original Soundtrack from the Webtoon A Not So Fairy Tale),226680,1,60658,22,36,2024-01-29,"['k-pop ballad', 'korean pop']",64.0,28
4wioWVD9Ob0c4M0VTFh3XX,I miss you like crazy,Lee Dong Yoon,"여기 보세요, 마왕님! OST Part.5 (Soundtrack)",229891,1,95,17,11,2024-01-28,['k-pop'],65.0,23
1uNH9a0QFOFZsPUU7B2oxz,Fox Rain (The Moon during the Day),CHUU,Fox Rain (The Moon during the Day),241586,1,222149,35,46,2024-01-03,['k-pop'],90.0,41
0KngKTAh6HAlvAWp1rmmrj,Is it all right,Ran,"사랑도 없이 결혼 (Original Soundtrack), Pt1",253218,1,192,14,8,2023-12-19,['k-pop'],105.0,19
6tb0S6rSzgrf5sgeUPL8sr,Draw,TAEMIN,Draw (No Office Romance! X TAEMIN) (Original Webtoon Soundtrack),243866,1,2943901,32,63,2023-11-28,['k-pop'],126.0,38
3dFiJSq3woyVfZtUoJQ9pq,A Beautiful Farewell,CHUU,A Beautiful Farewell - I am Re:Born #1,250211,1,222149,25,46,2023-12-10,['k-pop'],114.0,31
36f33KsYnm7t22yBhzqElq,Meeting (The Moon during the Day) [2023 Remake],FTISLAND,Meeting (The Moon during the Day) [2023 Remake],255693,1,466701,24,48,2023-12-10,"['k-pop', 'k-pop boy group', 'k-rock']",114.0,30
5OoCEI2vGmu6PgHVuJNxPE,In my memory,SEULGI,Doctor Slump (Original Television Soundtrack),205133,1,1119328,36,56,2024-03-19,['k-pop'],14.0,28
4R3q6mhMcnOs2153eEXyJg,Not alone,HYNN,Doctor Slump (Original Television Soundtrack),252693,2,37894,36,42,2024-03-19,"['k-pop ballad', 'korean pop']",14.0,25
3Xezhc8hxERrhqKVqXnEet,The Way to love myself,CHEN,Doctor Slump (Original Television Soundtrack),209877,3,1549316,36,57,2024-03-19,['k-pop'],14.0,23
4RpmwBJrJ8RDXqkJGnQFw9,Actually I Love You,Junggigo,Doctor Slump (Original Television Soundtrack),225720,4,104623,36,50,2024-03-19,['korean r&b'],14.0,21
53hqzUWPq09REePzHx3niD,Love Is,DAYOUNG,Doctor Slump (Original Television Soundtrack),191413,5,1893,36,27,2024-03-19,"['k-pop', 'pop']",14.0,20
72fp8fS7GyTysIGrvpXGP2,Lean On Me,Park Hyungsik,Doctor Slump (Original Television Soundtrack),206986,6,95045,36,38,2024-03-19,"['korean ost', 'korean pop']",14.0,24
3QZNtDyvL1h1MVLVHSsNOM,How To Remember Pain Briefly And Memories Long,Jung Se Rin,Doctor Slump (Original Television Soundtrack),267186,8,97,36,15,2024-03-19,"['k-pop', 'pop']",14.0,20
5xl8wrcm1dXz7t9bLvZCz4,You’re The Reason I Can Hold Out,Jung Se Rin,Doctor Slump (Original Television Soundtrack),161786,9,97,36,15,2024-03-19,"['k-pop', 'pop']",14.0,20
0RwMKAH1M0rHxYxcriCKwV,A Fearless Woman,No Yoo Rim,Doctor Slump (Original Television Soundtrack),137853,10,70,36,7,2024-03-19,"['k-pop', 'pop']",14.0,15
6BtAMVpQonzgU7P6mPdCE9,I Can't Believe I'm Not First Place,Jung Se Rin,Doctor Slump (Original Television Soundtrack),163760,11,97,36,15,2024-03-19,"['k-pop', 'pop']",14.0,13
6yCy9RlFFmnMBCWnIL5qzY,Study Bulldozer,심희진,Doctor Slump (Original Television Soundtrack),121546,12,14,36,6,2024-03-19,"['k-pop', 'pop']",14.0,13
4y9zjP4MBv3wh5OCHaQn3L,All Blue,Heon Seo,"EXchange3, Pt. 8 (Original Soundtrack)",173548,1,4790,44,34,2024-03-08,"['k-pop', 'pop']",25.0,49
5UVjsP0P1fqopW6RQpzlmF,How We Do?,SHIRT,"EXchange3, Pt. 8 (Original Soundtrack)",156923,2,3751,44,36,2024-03-08,"['k-pop', 'pop']",25.0,33
3FrggknqN4dJmFRWVJznO0,Let the star shine us again,Lim Seul Ong,"EXchange3, Pt. 7 (Original Soundtrack)",223493,1,5713,31,31,2024-03-01,['korean pop'],32.0,37
1vGB8HUVBeNOA6sc85mA9r,We′re done - Female Version,DEW,"EXchange3, Pt. 6 (Original Soundtrack)",219133,1,180,41,24,2024-02-02,"['k-pop', 'pop']",60.0,41
6qVUKzPl26tVWcF9pFuOhK,We′re done - Female Version [Instrumental],DEW,"EXchange3, Pt. 6 (Original Soundtrack)",219146,2,180,41,24,2024-02-02,"['k-pop', 'pop']",60.0,15
0UdRL0sybVncgyKWkxvs13,We′re done - Male Version,4BOUT,"EXchange3, Pt. 6 (Original Soundtrack)",223733,3,12553,41,30,2024-02-02,['korean r&b'],60.0,34
3lSwBtHxDPhuyrES2mReaa,We′re done - Male Version [Instrumental],4BOUT,"EXchange3, Pt. 6 (Original Soundtrack)",223720,4,12553,41,30,2024-02-02,['korean r&b'],60.0,13
19ZwZEe3UzSEGeuPSHz6g6,Competitor,Choi Jung In,"EXchange3, Pt. 6 (Original Soundtrack)",86826,5,1224,41,25,2024-02-02,"['k-pop', 'pop']",60.0,24
0Gq2hTH64bxGh1FSVO9IE3,Unpredictable,ABOPF,"EXchange3, Pt. 6 (Original Soundtrack)",137013,6,50,41,10,2024-02-02,"['k-pop', 'pop']",60.0,26
6Z0Sf6Xj2vaYmxPF5Qa8zk,Word,INNI,"EXchange3, Pt. 6 (Original Soundtrack)",179040,7,655,41,17,2024-02-02,"['k-pop', 'pop']",60.0,23
6YDAlZqFl2yuhxH87sXPD7,Everything,INNI,"EXchange3, Pt. 6 (Original Soundtrack)",104293,8,655,41,17,2024-02-02,"['k-pop', 'pop']",60.0,21
7a22Dp25fnBTmbB9z4oSyy,Decision,Choi Jung In,"EXchange3, Pt. 6 (Original Soundtrack)",104386,9,1224,41,25,2024-02-02,"['k-pop', 'pop']",60.0,24
68gQD3kc5fkO2t64UhwH4s,Luminous Conatus,ALi,Maestra (Original Television Soundtrack) Pt. 6,189657,1,7444,25,28,2024-01-14,"['k-pop', 'korean worship']",79.0,23
22BCbvreiyC2ddabNmJ7tM,G.F. Handel - Passacaglia for 2 Violin and Orchestra,Jung Jae-Min,Maestra (Original Television Soundtrack) Pt. 6,257548,2,48,25,11,2024-01-14,"['k-pop', 'pop']",79.0,28
7bYr5SdlOyTT9RJBQKK5RR,Mendelssohn : 2nd Movement from Violin Concerto In E Minor Op.64,신민섭,Maestra (Original Television Soundtrack) Pt. 4,220965,2,96,19,18,2023-12-31,"['k-pop', 'pop']",93.0,19
0KVC3Nv6tvyuxdIyxPHFMI,My Day,Sumi Jo,Maestra (Original Television Soundtrack) Pt. 3,253581,1,15389,19,31,2023-12-24,"['classical soprano', 'korean classical performance', 'opera']",100.0,18
67RtWmuvSo9o8V6SHjNiOF,My Day - Orchestra Version,Sumi Jo,Maestra (Original Television Soundtrack) Pt. 3,288003,2,15389,19,31,2023-12-24,"['classical soprano', 'korean classical performance', 'opera']",100.0,16
0hUWVMdo4S20uKX1abwuwq,My Day - Instrumental,Sumi Jo,Maestra (Original Television Soundtrack) Pt. 3,253581,3,15389,19,31,2023-12-24,"['classical soprano', 'korean classical performance', 'opera']",100.0,12
00RvWWbwO5TgEbITkiS7zM,My Day - Orchestra Version Instrumental,Sumi Jo,Maestra (Original Television Soundtrack) Pt. 3,288026,4,15389,19,31,2023-12-24,"['classical soprano', 'korean classical performance', 'opera']",100.0,13
1nlMvcpuuDtClpD9z2PPYV,Queen,Ra.L,Maestra (Original Television Soundtrack) Pt. 2,197280,1,571,29,13,2023-12-17,"['k-pop', 'pop']",107.0,19
1Wmi3U8vMqI7xSjyTuEBNV,Sunflower I Waltz - Allegretto,조성우,Maestra (Original Television Soundtrack) Pt. 2,325956,2,755,29,25,2023-12-17,"['k-pop', 'pop']",107.0,33
10m1L40jijQoNbNbvZJgTG,Sunflower III Moderato con moto,조성우,Maestra (Original Television Soundtrack) Pt. 2,304556,4,755,29,25,2023-12-17,"['k-pop', 'pop']",107.0,15
5rTmnicfqJgwvv8JLWhvus,Sound of your heart,Seori,Tell Me That You Love Me (Original Soundtrack),251466,1,313417,42,58,2024-01-17,['korean r&b'],76.0,29
2GYGAIDZsy6BjiE8tEXEpZ,Just because it’s yours,Mingginyu,Tell Me That You Love Me (Original Soundtrack),225573,2,47523,42,43,2024-01-17,"['k-pop', 'pop']",76.0,25
7v75P80dZDdbBlviaDBQC2,try not to cry,10CM,Tell Me That You Love Me (Original Soundtrack),267040,3,572710,42,58,2024-01-17,['korean pop'],76.0,26
4GNJccMSqthfE8A969pnga,The Moment You Arrive,SEUNGKWAN,Tell Me That You Love Me (Original Soundtrack),250440,4,342383,42,51,2024-01-17,['korean ost'],76.0,29
71vs00dP2enuJgc5s7v6Il,Silent Ode to You,Seo YoungJu of Nerd Connection,Tell Me That You Love Me (Original Soundtrack),255666,5,169,42,19,2024-01-17,"['k-pop', 'pop']",76.0,22
0NwF4m7Ila9NqKFCkrvpEs,Worried you might hear,KIMMUSEUM,Tell Me That You Love Me (Original Soundtrack),234600,7,23140,42,44,2024-01-17,"['k-pop', 'pop']",76.0,22
3O5xAf3YwLGx6ctx0rQoWV,To your home (Prod. by Nam Hye Seung),Kim Kyung Hee,Tell Me That You Love Me (Original Soundtrack),211106,8,26924,42,43,2024-01-17,['korean ost'],76.0,24
7s2DoLf4LJiCHEvBopVLtP,Tell Me That You Love Me,Nam Hye Seung,Tell Me That You Love Me (Original Soundtrack),235746,9,11232,42,42,2024-01-17,['korean ost'],76.0,20
3J86dZrAgCVWs2vIPU5TVK,When We First Met,Nam Hye Seung,Tell Me That You Love Me (Original Soundtrack),68026,10,11232,42,42,2024-01-17,['korean ost'],76.0,19
3qusmCTdL08XIzSomnVxcV,savior,Nam Hye Seung,Tell Me That You Love Me (Original Soundtrack),195213,12,11232,42,42,2024-01-17,['korean ost'],76.0,17
6Y5mzZ8B5S1mgiC3G6z5tF,Someday,Park Eunbin,CASTAWAY DIVA Original Sound Track,232280,1,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,51
6cvZox6bRzRok8wpvs1jCP,Fly Away,Park Eunbin,CASTAWAY DIVA Original Sound Track,183373,2,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,47
0m30sSwMzBBJsXhNwEp4cx,"Someday, Someway",Park Eunbin,CASTAWAY DIVA Original Sound Track,235986,3,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,44
62RdYLdiGzLdOqoImU1nT7,Night and Day (Acoustic Ver),Park Eunbin,CASTAWAY DIVA Original Sound Track,201640,4,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,45
74uQa51nqD3Ks3FVa4eawK,Night and Day (Contest Ver),Park Eunbin,CASTAWAY DIVA Original Sound Track,226066,5,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,42
2FyGQQNqhAleW2a7SKepSq,Mint,Park Eunbin,CASTAWAY DIVA Original Sound Track,228960,6,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,43
2sZk2X27hCdlQJifaAW3IZ,Here I am,Park Eunbin,CASTAWAY DIVA Original Sound Track,201240,7,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,42
55io2y3B4PWRISZyaiChdz,Open Your Eyes,Park Eunbin,CASTAWAY DIVA Original Sound Track,248613,8,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,45
4ukoYyTpdOL8faV54AYbL7,Until The End,Park Eunbin,CASTAWAY DIVA Original Sound Track,196386,9,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,45
6mrOBUpBJjpau39MYL3QDx,Dream Us (Acoustic Ver),Park Eunbin,CASTAWAY DIVA Original Sound Track,233973,10,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,41
15iM8IXl6F3fLLpnIzxzU1,Dream Us (Original Ver),Park Eunbin,CASTAWAY DIVA Original Sound Track,243986,11,41338,57,49,2023-12-05,"['k-pop', 'pop']",119.0,42
5xtKIO6VIBul3fi2vT3Plf,Rest,Lee Mujin,CASTAWAY DIVA Original Sound Track,220666,1,177485,57,53,2023-12-05,"['k-pop', 'pop']",119.0,32
5uAPDJnAl6Iide6UfzXZ3J,Sunset Kiss,MONE,The Escape of the Seven OST Special Track,186466,1,275,28,16,2023-10-21,"['k-pop', 'pop']",164.0,33
5o10SzMQAeOsImjqzs8Byl,Sunset Kiss (Pool Party Ver.),MONE,The Escape of the Seven OST Special Track,194226,2,275,28,16,2023-10-21,"['k-pop', 'pop']",164.0,12
3npyCr1ht50WqZF537vr8t,Disappear,Richard Parkers,The Escape of the Seven OST Part.2,222621,1,1259,12,12,2023-10-14,['korean ost'],171.0,15
0aXjaZxWiorYro27xglNJH,EXIT,Solar,The Escape of the Seven OST Part.1,205361,1,988592,29,45,2023-09-23,['k-pop'],192.0,35
3msC9dJ6Jec8iQsHSJ4FPr,Sunset Kiss (Inst.),MONE,The Escape of the Seven OST Special Track,186466,3,275,28,16,2023-10-21,"['k-pop', 'pop']",164.0,4
3tcnCNTTjqHhYJwnarAi8J,Sunset Kiss (Pool Party Ver.) (Inst.),MONE,The Escape of the Seven OST Special Track,194226,4,275,28,16,2023-10-21,"['k-pop', 'pop']",164.0,4
1g0WFid0GCww3TFA39flaV,Disappear (Inst.),Richard Parkers,The Escape of the Seven OST Part.2,222621,2,1259,12,12,2023-10-14,['korean ost'],171.0,9
0UfVAMsF6C5d50QDInN7kY,EXIT (inst.),Solar,The Escape of the Seven OST Part.1,203461,2,988592,29,45,2023-09-23,['k-pop'],192.0,10
4FQQun1A4LoltKWawFzmht,Prelude To The Glory,Jung Se Rin,"The Glory, Pt. 2 (Original Soundtrack from the Netflix Series)",274213,1,471,39,25,2023-03-10,"['k-pop', 'pop']",389.0,25
0oi3D2PxgQMZIPUoIJw3It,Long Black Night,KimYeji,"The Glory, Pt. 1 (Original Soundtrack from the Netflix Series)",249505,1,20419,46,30,2022-12-30,['korean singer-songwriter'],459.0,34
56s9zc3mWOFpU8zj882CWD,You & Me,wYte,Twinkling Watermelon (Original Television Soundtrack) Pt. 10,190403,1,468,33,23,2023-11-14,"['k-pop', 'pop']",140.0,38
5IRFZZ9cUCdtV7YMSxPhRp,Wherever,Eight'O,Twinkling Watermelon (Original Television Soundtrack) Pt. 9,249145,1,291,31,21,2023-11-07,"['k-pop', 'pop']",147.0,37
428XOGB2hGO7eBdWZG5c8x,My Song,5moon,Twinkling Watermelon (Original Television Soundtrack) Pt. 8,246871,1,689,37,26,2023-10-31,"['k-pop', 'pop']",154.0,44
0grAbqXDOJDerhzeYB4wy3,You’re Precious,Standing Egg,Twinkling Watermelon (Original Television Soundtrack) Pt. 7,197538,1,184096,40,44,2023-10-24,"['k-indie', 'korean pop']",161.0,46
3D51P7X8MO6G6YaynJsprB,Loveless Night,KWON SOON IL,Twinkling Watermelon (Original Television Soundtrack) Pt. 6,257986,1,3622,34,26,2023-10-17,['korean bl ost'],168.0,39
5LetmN5BQqMazBjdgDrhcf,About loneliness,Aalia,Twinkling Watermelon (Original Television Soundtrack) Pt. 5,233317,1,8707,36,34,2023-10-10,"['k-pop', 'pop']",175.0,42
2rZ9DFCQ1BvqGhEpwZY4xU,A Song For You,JOONIL JUNG,TwinkIing Watermelon (Original Television Soundtrack) Pt. 1,234552,1,57101,42,39,2023-09-26,"['korean ost', 'korean pop']",189.0,48
3AO9Av55YyTGwCQM4ckIfm,HIGHER,JU-NE,Twinkling Watermelon (Original Television Soundtrack) Pt. 2,224213,1,6954,43,34,2023-09-27,"['k-pop', 'pop']",188.0,50
3paqBku7R2cpFcFgEWPjjV,SHINING,김한겸,Twinkling Watermelon (Original Television Soundtrack) Pt. 3,210919,1,3219,48,37,2023-10-02,"['k-pop', 'pop']",183.0,54
6qsC0eTGIDIjPduhKTtCM4,Tomorrow,RP,Twinkling Watermelon (Original Television Soundtrack) Pt. 4,274148,1,72285,38,30,2023-10-03,['k-rock'],182.0,44
3Bjb398kFNsNP0fwegVx1X,Kisss,SAAY,"Not Others, Pt. 1 (Original Soundtrack)",229120,1,153970,11,42,2023-07-18,['korean r&b'],259.0,16
1kA5iI1SNM7xVM8EMY7mrr,Want to be Free,Sojung,"Not Others, Pt. 2 (Original Soundtrack)",163626,1,11248,16,28,2023-07-25,"['k-pop ballad', 'korean pop']",252.0,22
3XkygPbUCWxhqLaS5U3KyN,Like a Dream,Choi Yu Ree,"Not Others, Pt. 3 (Original Soundtrack)",184493,1,41393,21,46,2023-08-01,['korean singer-songwriter'],245.0,27
7uKQZH0nlYpCiueooLwGSd,Somebody Like,YOO YEONJUNG,"Not Others, Pt. 4 (Original Soundtrack)",199760,1,2455,15,22,2023-08-08,"['k-pop', 'pop']",238.0,20
2kL5OJKk7rQUnVaOAuQH1u,Calling for Spring,Fromm,"Not Others, Pt. 5 (Original Soundtrack)",254586,1,48958,13,32,2023-08-15,"['k-indie', 'korean ost']",231.0,18
4EqZlbw5gy1MqN4CRYm77j,Alive,Rothy,"Not Others, Pt. 6 (Original Soundtrack)",203266,1,201785,24,41,2023-08-16,['korean pop'],230.0,30
4U0REq6Tm5iRejOdTfvTH8,My Dream,Sogaksogak,"Not Others, Pt. 7 (Original Soundtrack)",219586,1,9060,10,26,2023-08-22,['k-pop ballad'],224.0,15
1tixN00iTjvvca2apcgqUQ,Kisss - Instrumental,SAAY,"Not Others, Pt. 1 (Original Soundtrack)",227413,2,153970,11,42,2023-07-18,['korean r&b'],259.0,2
38jCQVvNYntZq9FneVG4Zy,Want to be Free - Instrumental,Sojung,"Not Others, Pt. 2 (Original Soundtrack)",163640,2,11248,16,28,2023-07-25,"['k-pop ballad', 'korean pop']",252.0,2
0SpvJAaVaSrrta6Jap7AV0,Like a Dream - Instrumental,Choi Yu Ree,"Not Others, Pt. 3 (Original Soundtrack)",184493,2,41393,21,46,2023-08-01,['korean singer-songwriter'],245.0,7
6DvYBG8HsAxBRo7Fn2ReKl,Somebody Like - Instrumental,YOO YEONJUNG,"Not Others, Pt. 4 (Original Soundtrack)",199746,2,2455,15,22,2023-08-08,"['k-pop', 'pop']",238.0,1
3JztwqRTiGF58wzcKenuj5,Calling for Spring - Instrumental,Fromm,"Not Others, Pt. 5 (Original Soundtrack)",254600,2,48958,13,32,2023-08-15,"['k-indie', 'korean ost']",231.0,1
2KNEK9rGKQKKNE6FTt8PvQ,Let's Say Goodbye,Parc Jae Jung,Alone,243853,1,46799,45,39,2023-04-20,"['korean ost', 'korean pop']",348.0,51
6f4CAdAmrOfGH3FOfwHMSV,Fry’s Dream,AKMU,Love Lee,204576,2,1610378,68,62,2023-08-21,['k-pop'],225.0,57
1BuA7GJXWD6P9LMShz7YSt,Heart,DK,Heart,257026,1,6705,40,32,2023-02-19,['k-pop ballad'],408.0,46
3BlFzuu8yqE4bMrHKTViee,Let's Stay Well (My love X Roy Kim),Roy Kim,Let's Stay Well (My love X Roy Kim),258146,1,265864,43,51,2023-07-06,['korean pop'],271.0,49
5mwZ597mJSZ4MtO0EtxWBE,Fall in Fall,VIBE,Fall in Fall,231775,1,32946,32,34,2018-09-18,['korean pop'],2023.0,38
3UGHBnuq4cFToHy3JfbFcB,다시 사랑한다면 (니글니글 버터플라이),Kim Feel,Mask Singer 47th (Live Version),242391,2,110816,36,46,2016-02-21,['korean pop'],2963.0,42
423WHvB4mKprM6hELzpH3F,Good Night Good Dream,Nerd Connection,Good Night Good Dream,265983,1,70986,48,45,2020-03-23,['korean indie rock'],1471.0,54
3WJbPo8V61piAagZYyRqn8,Honey,Isegye Rockstar (STH),Honey,249467,1,1125,30,19,2023-06-01,"['k-pop', 'pop']",306.0,36
6rdkCkjk6D12xRpdMXy0I2,New Jeans,NewJeans,NewJeans 'Super Shy',108986,1,7598830,81,80,2023-07-07,"['k-pop', 'k-pop girl group']",270.0,80
5IN9W6eUfk3014My9awagX,MOONLIGHT SUNRISE,TWICE,READY TO BE,180320,2,19828409,71,81,2023-03-10,"['k-pop', 'k-pop girl group', 'pop']",389.0,68
285Bh5EkbxGGE76ge8JDbH,Lucid Dream,aespa,Savage - The 1st Mini Album,210560,6,4956410,72,74,2021-10-05,['k-pop girl group'],910.0,68
4vJfBno2d0mTjMcYn5lEln,Ballroom Extravaganza,DPR IAN,Moodswings In To Order,189946,11,1258979,69,70,2022-07-29,['k-rap'],613.0,63
2IgbYlOlFpiSFYnsqB39lM,Jasmine,DPR LIVE,Jasmine,201510,1,1027924,57,61,2017-10-08,['korean r&b'],2368.0,63
3uA8SjMyDtwtt0jLPMQbVD,D (Half Moon),DEAN,130 Mood : TRBL,229359,5,1447883,65,63,2016-03-25,"['k-pop', 'korean r&b']",2930.0,63
4ubg38wkWizzLsQwLuE6rM,In My Dreams,Red Velvet,‘The ReVe Festival 2022 - Feel My Rhythm’,204760,6,8979137,64,71,2022-03-21,"['k-pop', 'k-pop girl group']",743.0,60
4AHNi316rl3KI3hKIsdxZe,Restless,BIBI,LISTEN 035 Restless,267080,1,1363562,52,68,2020-02-02,"['k-pop', 'korean r&b']",1521.0,58
